"","X","PLT_CN","LarLar_biomass","PicGla_biomass","PicMar_biomass","BetNeo_biomass","PopBal_biomass","PopTre_biomass","PopBalTri_biomass","betula_sh_biomass","salix_sh_biomass","alnus_sh_biomass","sphagnum_biomass","turfmoss_biomass","feathermoss_biomass","STDAGE"
"833",674,346099131489998,NA,NA,100.163454098508,NA,NA,NA,NA,687.840605913064,198.387533977298,562.255706585704,826.615943178444,162.980122620333,0,105
"834",675,346099132489998,NA,NA,248.843180772449,NA,NA,NA,NA,1220.97581649147,2657.28956906663,NA,2674.01389954926,634.084504614533,1319.73672380952,35
"835",676,346099133489998,NA,7.37905411260448,245.041956078295,NA,NA,NA,NA,1139.60613495329,NA,NA,2127.34648,74.6337579121263,946.15653235749,51
"836",677,346099134489998,NA,NA,736.767643967396,NA,NA,NA,NA,1236.4,272.004819569843,535.253840166123,256.8403124886,65.5079494166,2966.8566854824,71
"837",678,346099135489998,NA,24.4568206497327,2540.6071649535,NA,NA,NA,NA,197.893248335409,728.855950475844,NA,0,487.152805730725,0,10
"838",679,346099136489998,NA,NA,1885.57355261023,NA,NA,NA,NA,277.376198457811,NA,NA,218.869338682489,337.965292339707,390.3336287676,11
"839",680,346099138489998,NA,NA,906.37495051288,NA,NA,NA,NA,83.0593089091718,NA,NA,1483.06620725909,191.095077757,1487.10146374929,142
"840",681,346099139489998,NA,NA,310.754837770638,NA,NA,NA,NA,NA,567.420315086008,NA,2233.8411726336,1934.22925367012,302.689425868,13
"841",682,346099140489998,NA,NA,1940.52726732878,59.1182364431912,NA,NA,NA,NA,84.7186998245576,NA,0,288.233541166371,992.408163034006,44
"842",683,346099141489998,NA,7.37905411260448,564.56358779034,NA,NA,NA,NA,111.317624872927,30.1684398935412,NA,103.760107423467,154.259800428308,179.606708557314,36
"843",684,346099142489998,NA,109.405809846455,30.9171609371713,216.552644029439,NA,NA,NA,NA,2778.59412253869,335.397791984951,0,150.479079295294,55.4783256090286,17
"844",685,346099143489998,NA,6389.18023991092,NA,3437.43929941923,NA,NA,NA,NA,9557.0229534728,2204.47347617152,0,8.9083654432,2534.46945988005,80
"845",686,346099144489998,NA,2044.1790086395,NA,NA,NA,NA,NA,NA,3562.71181172673,NA,0,816.8841746976,677.7385464484,18
"846",686,346099144489998,NA,2044.1790086395,NA,NA,NA,NA,NA,NA,3562.71181172673,NA,0,816.8841746976,677.7385464484,131
"847",687,346099145489998,NA,NA,97.8963594031477,485.370355216259,NA,339.691023928899,NA,NA,3021.10302804134,52.7731722980143,0,427.337213775543,12.9483733096,17
"848",688,346099146489998,NA,1565.29848610719,455.398659746002,NA,NA,NA,NA,NA,1745.76963843913,NA,0,582.1064013221,2652.15729463961,77
"849",689,346099147489998,NA,1255.38542978119,555.284770434944,5415.35152073937,NA,NA,NA,NA,NA,187.146000925237,0,74.6369155490667,613.745912366191,114
"850",689,346099147489998,NA,1255.38542978119,555.284770434944,5415.35152073937,NA,NA,NA,NA,NA,187.146000925237,0,74.6369155490667,613.745912366191,10
"851",690,346099148489998,NA,194.074525321752,NA,NA,NA,NA,NA,1220.97581649147,NA,NA,0,62.46109710992,3052.02617142857,NA
"852",691,346099150489998,NA,87.7672121572951,NA,NA,NA,NA,NA,1236.4,NA,NA,0,174.448302612896,1030.22980356173,NA
"853",692,346099151489998,NA,1445.02855656377,401.279863037594,NA,NA,NA,NA,530.720747912945,108.258352988687,NA,1043.2616,181.4368,930.5952,175
"854",692,346099151489998,NA,1445.02855656377,401.279863037594,NA,NA,NA,NA,530.720747912945,108.258352988687,NA,1043.2616,181.4368,930.5952,80
"855",693,346099153489998,NA,1239.53583188985,198.551880572966,NA,NA,NA,NA,NA,356.689406356925,NA,0,189.109614098613,433.907473015911,158
"856",694,346099154489998,NA,NA,1086.71518071944,NA,NA,NA,NA,197.893248335409,83.9873294928329,303.757185703898,643.009970031435,124.562292295429,287.86405030708,124
"857",695,346099155489998,NA,390.583053663249,NA,NA,NA,NA,NA,815.094740473596,1734.20043915659,909.756087889394,1632.9312,218.929862444505,1260.99118175849,52
"858",696,346099157489998,NA,947.13300082096,243.974360298024,NA,NA,NA,NA,180.235859685471,4446.5777997635,NA,388.7902933274,20.60051117288,1519.93912272074,192
"859",697,346099159489998,NA,799.914933533837,966.411418347929,NA,NA,NA,NA,405.728736482593,88.8584598640602,NA,1436.99747872213,51.0580883087333,1369.2066990478,94
"860",698,346099160489998,NA,NA,1328.46263659652,NA,NA,NA,NA,408.677357771976,535.693051745783,NA,1308.90065259603,342.6601513545,780.97593596304,63
"861",699,346099161489998,NA,335.633145177262,NA,NA,NA,NA,NA,812.130525573858,405.439221978316,NA,1307.7906484224,299.81268190112,3061.25380228089,54
"862",699,346099161489998,NA,335.633145177262,NA,NA,NA,NA,NA,812.130525573858,405.439221978316,NA,1307.7906484224,299.81268190112,3061.25380228089,NA
"863",700,346099163489998,NA,NA,943.809407551382,NA,NA,NA,NA,509.286249443199,48.0711143282323,NA,0,559.5820334904,538.0065825004,NA
"864",701,346099164489998,NA,1019.27652219976,54.3174861155564,NA,NA,NA,NA,530.288407657077,833.469693594333,NA,62.78664462424,131.07182574073,326.635583842199,10
"865",702,346099165489998,NA,NA,145.206711826285,NA,NA,NA,NA,618.268898419187,64.7541033961808,NA,788.341746900267,950.005751272971,1.7816640168,NA
"866",703,346099166489998,NA,NA,1189.11864409264,NA,NA,NA,NA,183.622706826403,59.7939386760847,288.46969147013,623.689,160.158518401877,911.6572959545,13
"867",704,346099167489998,NA,NA,5511.42451668628,NA,NA,NA,NA,1174.70326596589,216.767616951715,NA,884.8013440028,240.13347133108,1361.51468321185,NA
"868",705,346099168489998,NA,423.045551874286,324.996060355074,NA,NA,13.2719871770623,NA,681.469019638193,195.140870282179,493.214213062156,181.4368,278.9302315488,1460.47423755665,66
"869",706,346099169489998,NA,NA,1265.02249229155,NA,NA,NA,NA,707.582248412716,2701.23939235767,NA,1178.6593464497,241.918928132987,874.467093207933,70
"870",707,346099170489998,NA,NA,665.185359846454,NA,NA,NA,NA,168.72823141978,NA,NA,2594.54624,173.848926812547,244.52543257008,101
"871",707,346099170489998,NA,NA,665.185359846454,NA,NA,NA,NA,168.72823141978,NA,NA,2594.54624,173.848926812547,244.52543257008,NA
"872",708,346099171489998,NA,1832.9899020085,893.573775476784,NA,NA,NA,NA,505.381229875085,3372.69484184986,NA,563.200712591644,657.689650450686,132.760834982385,19
"873",709,346099172489998,NA,555.725673786705,908.529499412571,NA,NA,NA,NA,1104.5090039407,3708.66153799004,NA,2266.1229240505,549.784704151262,2661.07306666667,68
"874",709,346099172489998,NA,555.725673786705,908.529499412571,NA,NA,NA,NA,1104.5090039407,3708.66153799004,NA,2266.1229240505,549.784704151262,2661.07306666667,91
"875",710,346099173489998,NA,82.1804665824649,841.26608925961,NA,NA,NA,NA,1065.19479985486,104.533181263481,NA,2481.26839328086,676.559544202457,10.4145781581333,102
"876",711,346099174489998,NA,217.790269963701,2561.42763406326,NA,NA,NA,NA,524.629591791619,4313.95157545361,NA,0,30.5044891324667,660.900048700907,76
"877",712,346099175489998,NA,46.1958357213754,105.935437096091,NA,NA,NA,NA,1079.42271025928,111.920245781438,NA,0,468.6170930696,2198.64542988984,39
"878",713,444264204489998,NA,725.416661679183,NA,193.931715435625,1336.78804167552,2096.99022499622,NA,NA,3184.08725240895,NA,0,0,44.4277941872,45
"879",713,444264204489998,NA,725.416661679183,NA,193.931715435625,1336.78804167552,2096.99022499622,NA,NA,3184.08725240895,NA,0,0,44.4277941872,NA
"880",713,444264204489998,NA,725.416661679183,NA,193.931715435625,1336.78804167552,2096.99022499622,NA,NA,3184.08725240895,NA,0,0,44.4277941872,NA
"881",714,444264205489998,426.934935055749,NA,3129.28971751717,NA,NA,NA,NA,492.164926070849,NA,NA,191.728295968933,181.874090407511,1015.91304188639,57
"882",715,444264207489998,NA,NA,1615.18416085861,NA,NA,NA,NA,148.250619022379,NA,NA,2353.09817261844,159.2826636524,1760.02164464033,160
"883",716,467870645489998,NA,6088.01626007992,NA,NA,NA,NA,NA,688.135922406314,956.703018817356,1372.68024371715,0,1011.97967955909,1458.05300113398,153
"884",717,467870652489998,NA,91.9051977722101,NA,NA,1857.06780496658,NA,NA,NA,3399.8115249349,2660.52259907976,0,78.9012057598,98.3616923152889,55
"885",717,467870652489998,NA,91.9051977722101,NA,NA,1857.06780496658,NA,NA,NA,3399.8115249349,2660.52259907976,0,78.9012057598,98.3616923152889,NA
"886",718,468106885489998,NA,NA,380.414534892093,NA,NA,NA,NA,NA,NA,NA,2362.47231272046,171.905794866293,1785.31556523766,83
"887",718,468106885489998,NA,NA,380.414534892093,NA,NA,NA,NA,NA,NA,NA,2362.47231272046,171.905794866293,1785.31556523766,NA
"888",719,468106887489998,NA,NA,276.16796837819,NA,NA,NA,NA,287.30791743449,NA,NA,2322.83944161154,55.0227003648889,478.791555555556,58
"889",719,468106887489998,NA,NA,276.16796837819,NA,NA,NA,NA,287.30791743449,NA,NA,2322.83944161154,55.0227003648889,478.791555555556,NA
"890",720,468106888489998,NA,20.3878501295179,792.547494063465,518.857882477448,NA,NA,NA,NA,NA,478.461557335951,0,186.764380597486,1104.3694235216,NA
"891",720,468106888489998,NA,20.3878501295179,792.547494063465,518.857882477448,NA,NA,NA,NA,NA,478.461557335951,0,186.764380597486,1104.3694235216,NA
"892",720,468106888489998,NA,20.3878501295179,792.547494063465,518.857882477448,NA,NA,NA,NA,NA,478.461557335951,0,186.764380597486,1104.3694235216,128
"893",720,468106888489998,NA,20.3878501295179,792.547494063465,518.857882477448,NA,NA,NA,NA,NA,478.461557335951,0,186.764380597486,1104.3694235216,11
"894",721,468106889489998,230.769527290382,2430.52695958078,397.879071883555,NA,NA,NA,NA,541.156479522624,1577.39724097648,1178.3947380077,2766.9112,933.395568115116,1388.93761765768,11
"895",721,468106889489998,230.769527290382,2430.52695958078,397.879071883555,NA,NA,NA,NA,541.156479522624,1577.39724097648,1178.3947380077,2766.9112,933.395568115116,1388.93761765768,224
"896",722,468106890489998,145.334620006481,NA,158.516363198531,NA,NA,NA,NA,395.881295032281,NA,NA,1975.03413869206,699.78552622192,997.9024,114
"897",723,468106891489998,NA,4280.41355903083,43.8393825011283,NA,NA,NA,NA,784.481133598693,NA,NA,2540.1152,167.1575991022,2790.39691479256,164
"898",724,480070771489998,NA,145.483362801921,NA,NA,NA,NA,NA,761.853958717245,5705.28619065168,105.377652186602,NA,NA,NA,70
"899",725,480070773489998,114.404583934757,NA,NA,NA,NA,NA,NA,NA,180.800715785287,NA,NA,NA,NA,6
"900",725,480070773489998,114.404583934757,NA,NA,NA,NA,NA,NA,NA,180.800715785287,NA,NA,NA,NA,NA
"901",726,480070776489998,NA,NA,NA,NA,NA,5.40540644039102,NA,NA,NA,NA,NA,NA,NA,6
"902",727,480072226489998,NA,NA,NA,NA,NA,5.40540644039102,NA,NA,NA,NA,NA,NA,NA,6
"903",728,480072230489998,NA,145.483362801921,NA,NA,NA,NA,NA,629.962962657943,2218.72240747565,105.377652186602,NA,NA,NA,70
"904",728,480072230489998,NA,145.483362801921,NA,NA,NA,NA,NA,629.962962657943,2218.72240747565,105.377652186602,NA,NA,NA,NA
"905",729,480072232489998,114.404583934757,NA,NA,NA,NA,NA,NA,NA,3254.41288413517,NA,NA,NA,NA,6
"906",730,485028507489998,NA,66.0201571215985,598.667771915251,NA,NA,NA,NA,NA,889.959659855034,273.467737447913,NA,NA,NA,84
"907",731,485028508489998,NA,NA,231.895473371324,NA,NA,NA,NA,83.0593089091718,NA,NA,NA,NA,NA,88
"908",732,485028511489998,NA,NA,352.068665642985,NA,NA,NA,NA,878.549570740045,1087.21905053632,NA,NA,NA,NA,0
"909",733,485028512489998,NA,42.4960468414697,NA,NA,NA,3011.30603972305,NA,NA,NA,NA,NA,NA,NA,35
"910",734,485028515489998,NA,66.0201571215985,674.415015836263,NA,NA,NA,NA,NA,889.959659855034,368.547030416884,NA,NA,NA,84
"911",735,485028516489998,NA,99.0747691986025,381.391289315692,118.767391152621,NA,NA,NA,839.786686309537,NA,205.660681338697,NA,NA,NA,55
"912",736,485028517489998,NA,NA,164.26793803167,2245.43407977953,NA,36.3645317159165,NA,NA,NA,NA,NA,NA,NA,38
"913",737,485028518489998,NA,NA,402.295374970318,4059.31575729561,NA,NA,NA,NA,322.940656846887,NA,NA,NA,NA,45
"914",738,485028519489998,NA,42.4960468414697,NA,NA,NA,2988.84051833685,NA,NA,NA,NA,NA,NA,NA,35
"915",739,485028521489998,NA,NA,268.083479994256,NA,NA,NA,NA,83.0593089091718,NA,NA,NA,NA,NA,88
"916",740,485028523489998,NA,83.9811074501631,391.191038609726,118.767391152621,NA,NA,NA,839.786686309537,NA,205.660681338697,NA,NA,NA,55
"917",741,485028524489998,NA,318.194212251908,NA,NA,NA,NA,NA,212.952158219595,508.387816197726,NA,NA,NA,NA,225
"918",742,485028525489998,173.943312319852,NA,519.110501123434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
"919",743,485028526489998,NA,NA,352.068665642985,NA,NA,NA,NA,784.481133598693,1087.21905053632,NA,NA,NA,NA,0
"920",744,485028527489998,173.943312319852,NA,519.110501123434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
"921",745,485028530489998,NA,NA,657.656178397212,NA,NA,NA,NA,345.775074973151,NA,NA,NA,NA,NA,153
"922",746,485028531489998,NA,NA,426.286178565865,NA,NA,NA,NA,1010.44056679935,NA,41.8779854037383,NA,NA,NA,0
"923",747,485028532489998,NA,326.237381841366,NA,NA,NA,NA,NA,212.952158219595,660.458617059083,NA,NA,NA,NA,192
"924",747,485028532489998,NA,326.237381841366,NA,NA,NA,NA,NA,212.952158219595,660.458617059083,NA,NA,NA,NA,159
"925",748,485028533489998,NA,NA,164.26793803167,2232.36161466243,NA,36.3645317159165,NA,NA,NA,NA,NA,NA,NA,38
"926",749,485028534489998,NA,NA,423.942111595416,NA,NA,NA,NA,1010.44056679935,NA,41.8779854037383,NA,NA,NA,0
"927",750,485028535489998,NA,NA,665.263376184156,NA,NA,NA,NA,345.775074973151,NA,NA,NA,NA,NA,153
"928",751,485028537489998,NA,NA,355.068319044079,4157.99472139401,NA,NA,NA,NA,322.940656846887,NA,NA,NA,NA,45
"929",752,550419701126144,NA,102.475668360417,NA,NA,NA,NA,NA,688.135922406314,298.055473308609,NA,NA,NA,NA,80
"930",753,558563615126144,NA,NA,NA,195.176332598859,NA,NA,NA,155.216438874675,74.1633049879195,41.8446498338758,NA,NA,NA,NA
"931",753,558563615126144,NA,NA,NA,195.176332598859,NA,NA,NA,155.216438874675,74.1633049879195,41.8446498338758,NA,NA,NA,65
"932",754,558563618126144,NA,NA,296.429038459309,NA,NA,NA,NA,790.554424459263,NA,NA,NA,NA,NA,95
"933",755,558563621126144,NA,NA,405.157828509306,NA,NA,NA,NA,443.173372619074,45.6268311877944,23.538180489859,NA,NA,NA,0
"934",756,558563627126144,NA,46.2582591436519,224.465483631055,NA,NA,NA,NA,443.173372619074,264.676878143198,NA,NA,NA,NA,0
"935",757,558563629126144,NA,NA,18.3240314603129,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,NA
"936",758,558563631126144,NA,205.581104810002,266.162428975178,NA,NA,234.428078841362,NA,NA,74.372191347775,NA,NA,NA,NA,12
"937",758,558563631126144,NA,205.581104810002,266.162428975178,NA,NA,234.428078841362,NA,NA,74.372191347775,NA,NA,NA,NA,12
"938",759,558576183126144,NA,2067.14776969159,NA,NA,NA,97.4446004281766,NA,NA,NA,NA,NA,NA,NA,61
"939",760,558576184126144,NA,961.087403894362,294.937153283783,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,151
"940",761,558658017126144,NA,NA,9.17010590147469,NA,NA,NA,NA,1104.5090039407,NA,NA,NA,NA,NA,50
"941",762,558658018126144,NA,NA,9.17010590147469,NA,NA,NA,NA,1104.5090039407,NA,NA,NA,NA,NA,50
"942",763,558658019126144,NA,3233.44393498819,NA,NA,NA,245.863672902171,NA,NA,NA,NA,NA,NA,NA,90
"943",764,558658020126144,NA,3303.83214539337,NA,NA,NA,233.032780083548,NA,NA,NA,NA,NA,NA,NA,90
"944",765,558658021126144,NA,200.718634376561,NA,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,80
"945",765,558658021126144,NA,200.718634376561,NA,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,NA
"946",766,558658022126144,NA,380.297034544012,NA,23.7070518612564,NA,954.729310171011,NA,NA,6724.95062225427,NA,NA,NA,NA,52
"947",767,558890179126144,NA,NA,296.429038459309,NA,NA,NA,NA,790.554424459263,NA,NA,NA,NA,NA,95
"948",768,558890180126144,NA,385.535163182568,NA,23.7070518612564,NA,939.958218463362,NA,NA,6373.5871433718,NA,NA,NA,NA,52
"949",769,558890181126144,NA,NA,401.016731614332,NA,NA,NA,NA,443.173372619074,45.6268311877944,23.538180489859,NA,NA,NA,0
"950",770,558890182126144,NA,24.1720153811568,NA,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,NA
"951",771,558890183126144,NA,1039.31170653999,205.193191824,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,151
"952",772,558890184126144,NA,2090.23617089357,NA,NA,NA,87.6229038358176,NA,NA,NA,NA,NA,NA,NA,61
"953",773,558890185126144,NA,102.475668360417,NA,NA,NA,NA,NA,688.135922406314,NA,NA,NA,NA,NA,82
"954",774,558890186126144,NA,NA,NA,230.222641043397,NA,NA,NA,155.216438874675,74.1633049879195,41.8446498338758,NA,NA,NA,NA
"955",774,558890186126144,NA,NA,NA,230.222641043397,NA,NA,NA,155.216438874675,74.1633049879195,41.8446498338758,NA,NA,NA,65
"956",775,558890187126144,NA,NA,477.607758289067,NA,NA,238.027674311834,NA,NA,74.372191347775,NA,NA,NA,NA,12
"957",775,558890187126144,NA,NA,477.607758289067,NA,NA,238.027674311834,NA,NA,74.372191347775,NA,NA,NA,NA,12
"958",776,558890188126144,NA,NA,18.3240314603129,NA,NA,NA,NA,1236.4,NA,NA,NA,NA,NA,NA
"959",777,558890189126144,NA,46.2582591436519,228.646667474352,NA,NA,NA,NA,291.522608715851,264.676878143198,NA,NA,NA,NA,0
"960",778,249447598489998,NA,NA,NA,NA,NA,NA,NA,206.278591006005,NA,141.229082939154,NA,NA,NA,20
"961",778,249447598489998,NA,NA,NA,NA,NA,NA,NA,206.278591006005,NA,141.229082939154,NA,NA,NA,NA
"962",779,311880484489998,NA,NA,NA,NA,NA,NA,NA,287.30791743449,2653.08804592546,NA,0,178.0608054624,2074.30333432171,NA
"963",779,311880484489998,NA,NA,NA,NA,NA,NA,NA,287.30791743449,2653.08804592546,NA,0,178.0608054624,2074.30333432171,NA
"964",780,311880588489998,NA,NA,NA,NA,NA,NA,NA,208.666370382532,NA,NA,2098.73529230769,135.945030178133,2063.33249602357,NA
"965",781,346098166489998,NA,NA,NA,NA,NA,NA,NA,468.647937412466,290.507323541558,NA,359.701156762367,308.734285174844,251.3905973852,NA
"966",782,346098183489998,NA,NA,NA,NA,NA,NA,NA,1170.45450197035,NA,NA,0,660.996909600571,2107.60870300431,NA
"967",783,346098215489998,NA,NA,NA,NA,NA,NA,NA,1090.05491256391,1371.29376871449,132.274111319541,0,437.270232746933,22.66302574832,NA
"968",784,346098351489998,NA,NA,NA,NA,NA,NA,NA,1322.57721222963,NA,67.1940220569974,986.4631726336,721.498969818816,1535.90232225787,NA
"969",785,346098526489998,NA,NA,NA,NA,NA,NA,NA,1200.31587871379,1179.63659440001,68.6403234815991,0,230.974113873125,68.68222932384,NA
"970",786,346098598489998,NA,NA,NA,NA,NA,NA,NA,807.814226650403,170.792240991696,NA,0,273.85620628736,303.338344951017,NA
"971",787,346098685489998,NA,NA,NA,NA,NA,NA,NA,566.978649164712,NA,NA,466.551771428571,49.6393045795077,47.2649343885714,NA
"972",787,346098685489998,NA,NA,NA,NA,NA,NA,NA,566.978649164712,NA,NA,466.551771428571,49.6393045795077,47.2649343885714,NA
"973",788,346098780489998,NA,NA,NA,NA,NA,NA,NA,83.0593089091718,189.671664832751,105.377652186602,0,768.27145,25.7493745784,6
"974",789,346098784489998,NA,NA,NA,NA,NA,NA,NA,859.504300293427,59.8288132137699,NA,0,90.036618565376,1114.84294614913,NA
"975",790,346098838489998,NA,NA,NA,NA,NA,NA,NA,971.991124206358,187.412329214586,599.962673714997,1073.4347836457,105.705571071333,1809.66147138357,NA
"976",791,346098914489998,NA,NA,NA,NA,NA,NA,NA,575.070518796716,1127.09257292531,NA,138.779796221378,88.4744637442933,126.381951482108,NA
"977",792,346099076489998,NA,NA,NA,NA,NA,NA,NA,1236.4,NA,NA,45.3592,219.0765869808,487.588961828,NA
"978",793,346099100489998,NA,NA,NA,NA,NA,NA,NA,1155.03031846182,NA,NA,2177.2416,385.494767489704,1545.84208269773,NA
"979",794,346099114489998,NA,NA,NA,NA,NA,NA,NA,976.105103831844,317.229655918781,1472.17420793423,521.6308,137.218182283556,1948.13491068862,NA
"980",795,346099152489998,NA,NA,NA,NA,NA,NA,NA,1236.4,NA,NA,1478.70992,577.018077454845,328.847116802821,NA
"981",796,249447548489998,NA,NA,NA,NA,NA,NA,NA,NA,654.283738036979,NA,0,501.78615,0,4
"982",797,311880596489998,NA,NA,NA,NA,NA,NA,NA,NA,27.0959521189644,304.205987190367,0,18.1023350892,7.12351116266667,NA
"983",797,311880596489998,NA,NA,NA,NA,NA,NA,NA,NA,27.0959521189644,304.205987190367,0,18.1023350892,7.12351116266667,50
"984",797,311880596489998,NA,NA,NA,NA,NA,NA,NA,NA,27.0959521189644,304.205987190367,0,18.1023350892,7.12351116266667,NA
"985",798,346098735489998,NA,NA,NA,NA,NA,NA,NA,NA,1936.07234553426,NA,0,648.384871721525,0,7
"986",799,346098747489998,NA,NA,NA,NA,NA,NA,NA,NA,20335.7879990215,3310.49490730155,0,37.8190429857143,51.6160156485714,NA
"987",799,346098747489998,NA,NA,NA,NA,NA,NA,NA,NA,20335.7879990215,3310.49490730155,0,37.8190429857143,51.6160156485714,NA
"988",800,346098826489998,NA,NA,NA,NA,NA,NA,NA,NA,996.60224701039,NA,0,180.02931819875,0,7
"989",801,346098522489998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,261.670451159467,48.3938211984,NA
"990",802,346098857489998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174.491836688286,0,0
