Date,Sample,Sample_type,Sample_weight_mg,N_retention_time_min,N_response,N_weight_mg,N_weight%,N_peak_type,N_element,N_C_Response,C_rentention_time_min,C_response,C_weight_mg,C_weight_per,C_peak_type,C_element,C_C_response_ratio,
5/20/21,847,unknown,12.261,1.561,16.635,0.009,0.08,Refer,Nitrogen,0.028,2.876,596.224,0.089,0.73,Refer,Carbon,1,
5/20/21,848,unknown,13.486,1.563,15.427,0.009,0.06,Refer,Nitrogen,0.028,2.872,560.031,0.082,0.61,Refer,Carbon,1,
5/20/21,849,unknown,20.436,1.563,45.986,0.023,0.11,Refer,Nitrogen,0.018,2.832,2564.245,0.455,2.23,Refer,Carbon,1,
5/20/21,850,unknown,10.469,1.557,23.072,0.012,0.12,Refer,Nitrogen,0.019,2.859,1186.846,0.199,1.9,Refer,Carbon,1,
5/20/21,850,unknown,19.722,1.56,23.076,0.012,0.06,Refer,Nitrogen,0.019,2.859,1218.361,0.205,1.04,Refer,Carbon,1,
5/20/21,blankcell7,blankcell7,0,,,,,,,,,,,,,,,
5/20/21,standard10,standard10,0.726,1.54,71.283,0.036,4.92,Refer,Nitrogen,0.024,2.787,2948.114,0.526,72.5,Refer,Carbon,1,
5/20/21,851,unknown,9.339,1.567,220.511,0.108,1.16,Refer,Nitrogen,0.015,2.605,14509.636,2.676,28.65,Refer,Carbon,1,
5/20/21,852,unknown,20.442,1.573,453.657,0.221,1.08,Refer,Nitrogen,0.018,2.48,25815.291,4.778,23.37,Refer,Carbon,1,
5/20/21,853,unknown,10.255,1.565,330.735,0.161,1.57,Refer,Nitrogen,0.016,2.528,20262.849,3.745,36.52,Refer,Carbon,1,
5/20/21,854,unknown,9.465,1.556,115.105,0.057,0.6,Refer,Nitrogen,0.013,2.687,8597.654,1.577,16.66,Refer,Carbon,1,
5/20/21,855,unknown,17.305,1.572,218.203,0.107,0.62,Refer,Nitrogen,0.017,2.635,12745.072,2.348,13.57,Refer,Carbon,1,
5/20/21,856,unknown,11.58,1.563,104.812,0.052,0.45,Refer,Nitrogen,0.026,2.787,4102.874,0.741,6.4,Refer,Carbon,1,
5/20/21,857,unknown,16.221,1.591,277.85,0.136,0.84,Refer,Nitrogen,0.009,2.5,32580.726,6.036,37.21,Refer,Carbon,1,
5/20/21,858,unknown,11.32,1.569,231.356,0.113,1,Refer,Nitrogen,0.014,2.583,16933.037,3.126,27.62,Refer,Carbon,1,
5/20/21,859,unknown,11.46,1.581,89.92,0.045,0.39,Refer,Nitrogen,0.012,2.74,7484.71,1.37,11.95,Refer,Carbon,1,
5/20/21,860,unknown,15.769,1.589,269.689,0.132,0.84,Refer,Nitrogen,0.018,2.64,15367.414,2.835,17.98,Refer,Carbon,1,
5/20/21,860,unknown,14.805,1.592,241.879,0.118,0.8,Refer,Nitrogen,0.017,2.661,14120.855,2.604,17.59,Refer,Carbon,1,
5/20/21,blankcell8,blankcell8,0,,,,,,,,,,,,,,,
5/20/21,standard11,standard11,1.145,1.556,106.456,0.053,4.61,Refer,Nitrogen,0.023,2.759,4632.074,0.839,73.32,Refer,Carbon,1,
5/25/21,861,unknown,8.757,1.749,288.32,0.105,1.2,Refer,Nitrogen,0.019,2.791,15338.378,2.13,24.32,Refer,Carbon,1,
5/25/21,862,unknown,9.196,1.756,296.064,0.108,1.18,Refer,Nitrogen,0.013,2.729,23180.646,3.229,35.12,Refer,Carbon,1,
5/25/21,863,unknown,6.852,1.744,19.969,0.009,0.13,Refer,Nitrogen,0.007,3.016,2962.796,0.395,5.76,Refer,Carbon,1,
5/25/21,864,unknown,14.107,1.78,224.658,0.082,0.58,Refer,Nitrogen,0.009,2.729,23961.435,3.339,23.67,Refer,Carbon,1,
5/25/21,865,unknown,11.774,1.756,25.679,0.011,0.09,Refer,Nitrogen,0.013,3.053,1938.109,0.251,2.13,Refer,Carbon,1,
5/25/21,866,unknown,15.742,1.789,121.459,0.045,0.29,Refer,Nitrogen,???,,,,,,,,
5/25/21,867,unknown,13.201,1.755,90.722,0.034,0.26,Refer,Nitrogen,0.016,2.961,5539.796,0.756,5.73,Refer,Carbon,1,
5/25/21,868,unknown,12.136,1.761,567.644,0.206,1.7,Refer,Nitrogen,???,,,,,,,,
5/25/21,869,unknown,12.7,1.755,216.611,0.08,0.63,Refer,Nitrogen,0.012,2.769,17886.726,2.487,19.58,Refer,Carbon,1,
5/25/21,870,unknown,10.054,1.748,113.825,0.043,0.42,Refer,Nitrogen,0.011,2.877,9910.135,1.369,13.62,Refer,Carbon,1,
5/25/21,870,unknown,8.667,1.753,140.582,0.052,0.6,Refer,Nitrogen,0.012,2.869,11708.955,1.621,18.7,Refer,Carbon,1,
5/25/21,871,unknown,16.864,1.781,320.894,0.117,0.69,Refer,Nitrogen,???,,,,,,,,
5/25/21,872,unknown,19.155,1.768,77.635,0.03,0.15,Refer,Nitrogen,0.026,3.036,3001.267,0.4,2.09,Refer,Carbon,1,
5/25/21,875,unknown,9.344,1.775,152.095,0.056,0.6,Refer,Nitrogen,0.01,2.823,15228.42,2.115,22.63,Refer,Carbon,1,
5/25/21,876,unknown,8.763,1.784,125.37,0.047,0.53,Refer,Nitrogen,0.007,2.799,18410.978,2.561,29.22,Refer,Carbon,1,
5/25/21,877,unknown,11.143,1.743,13.726,0.006,0.06,Refer,Nitrogen,0.024,3.079,562.429,0.058,0.52,Refer,Carbon,1,
5/25/21,878,unknown,9.985,1.772,376.34,0.137,1.37,Refer,Nitrogen,0.017,2.749,22020.574,3.067,30.71,Refer,Carbon,1,
5/25/21,blankcell1,blankcell1,0,,,,,,,,,,,,,,,
5/25/21,blankcell2,blankcell2,0,,,,,,,,,,,,,,,
5/25/21,bypass1,bypass1,0,1.764,407.095,0.148,6.64,Refer,Nitrogen,0.027,2.829,15020.627,2.085,93.36,Refer,Carbon,1,
5/25/21,bypass2,bypass2,0,1.779,468.537,0.17,5.76,Refer,Nitrogen,0.023,2.783,20037.78,2.789,94.24,Refer,Carbon,1,
5/25/21,bypass3,bypass3,0,2.048,326.277,0.119,38.7,Refer,Nitrogen,0.219,3.085,1491.86,0.189,61.3,Refer,Carbon,1,
5/25/21,blankcap1,blankcap1,0,2.039,4.77,0.003,100,Refer,Nitrogen,0.307,3.119,15.528,N/A,N/A,Error,Carbon,1,
5/25/21,standard1,standard1,0.087,1.729,13.755,0.006,7.46,Refer,Nitrogen,0.029,3.081,467.298,0.045,51.69,Refer,Carbon,1,
5/25/21,standard2,standard2,0.268,1.733,37.056,0.015,5.55,Refer,Nitrogen,0.026,3.043,1434.469,0.181,67.38,Refer,Carbon,1,
5/25/21,standard3,standard3,1.262,1.735,164.198,0.061,4.81,Refer,Nitrogen,0.025,2.919,6487.241,0.889,70.44,Refer,Carbon,1,
5/25/21,standard4,standard4,0.632,1.728,85.17,0.032,5.1,Refer,Nitrogen,0.026,2.995,3313.651,0.444,70.26,Refer,Carbon,1,
5/25/21,blankcap2,blankcap2,0,,,,,,,,3.131,7.686,N/A,N/A,Error,Carbon,1,
5/25/21,standard5,standard5,1.178,1.729,160.109,0.059,5.03,Refer,Nitrogen,0.026,2.927,6144.204,0.841,71.38,Refer,Carbon,1,
5/25/21,880,unknown,17.689,1.784,318.034,0.116,0.66,Refer,Nitrogen,0.022,2.843,14485.394,2.01,11.36,Refer,Carbon,1,
5/25/21,blankcell3,blankcell3,0,,,,,,,,3.187,13.266,N/A,N/A,Error,Carbon,1,
5/25/21,standard6,standard6,2.033,1.737,271.466,0.099,4.89,Refer,Nitrogen,0.026,2.876,10265.345,1.419,69.78,Refer,Carbon,1,
5/25/21,881,unknown,13.282,1.779,168.034,0.062,0.47,Refer,Nitrogen,0.014,2.863,12376.236,1.715,12.91,Refer,Carbon,1,
5/25/21,882,unknown,9.384,1.765,210.863,0.077,0.83,Refer,Nitrogen,0.014,2.816,15249.151,2.117,22.56,Refer,Carbon,1,
5/25/21,883,unknown,8.186,1.789,208.776,0.077,0.94,Refer,Nitrogen,0.013,2.836,16110.547,2.238,27.34,Refer,Carbon,1,
5/25/21,884,unknown,16.969,1.769,131.037,0.049,0.29,Refer,Nitrogen,0.017,2.935,7658.59,1.053,6.21,Refer,Carbon,1,
5/25/21,885,unknown,14.361,1.783,204.655,0.075,0.52,Refer,Nitrogen,0.012,2.799,17466.909,2.428,16.91,Refer,Carbon,1,
5/25/21,886,unknown,15.83,1.779,424.006,0.154,0.97,Refer,Nitrogen,0.016,2.724,26647.357,3.715,23.47,Refer,Carbon,1,
5/25/21,887,unknown,11.481,1.789,94.129,0.035,0.31,Refer,Nitrogen,0.021,3.016,4460.184,0.605,5.27,Refer,Carbon,1,
5/25/21,888,unknown,11.575,1.765,158.418,0.059,0.51,Refer,Nitrogen,0.024,2.943,6575.567,0.901,7.79,Refer,Carbon,1,
5/25/21,889,unknown,10.77,1.769,225.004,0.083,0.77,Refer,Nitrogen,0.024,2.9,9558.405,1.32,12.25,Refer,Carbon,1,
5/25/21,890,unknown,12.768,1.764,240.61,0.088,0.69,Refer,Nitrogen,0.02,2.848,11950.684,1.655,12.96,Refer,Carbon,1,
5/25/21,890,unknown,11.501,1.777,298.938,0.109,0.95,Refer,Nitrogen,0.02,2.821,14592.945,2.025,17.61,Refer,Carbon,1,
5/25/21,blankcell4,blankcell4,0,,,,,,,,,,,,,,,
5/25/21,standard7,standard7,1.109,1.732,147.183,0.055,4.92,Refer,Nitrogen,0.026,2.931,5724.204,0.782,70.51,Refer,Carbon,1,
5/25/21,891,unknown,10.224,1.763,165.011,0.061,0.6,Refer,Nitrogen,0.015,2.871,10690.383,1.478,14.46,Refer,Carbon,1,
5/25/21,892,unknown,14.255,1.78,317.783,0.116,0.81,Refer,Nitrogen,0.013,2.737,24090.419,3.357,23.55,Refer,Carbon,1,
5/25/21,893,unknown,20.753,1.769,30.715,0.013,0.06,Refer,Nitrogen,0.024,3.065,1285.39,0.16,0.77,Refer,Carbon,1,
5/25/21,894,unknown,10.925,1.757,15.804,0.007,0.07,Refer,Nitrogen,0.022,3.077,716.052,0.08,0.73,Refer,Carbon,1,
5/25/21,895,unknown,15.396,1.785,102.762,0.039,0.25,Refer,Nitrogen,0.005,2.763,22711.474,3.164,20.55,Refer,Carbon,1,
5/25/21,896,unknown,9.306,1.757,40.864,0.016,0.17,Refer,Nitrogen,0.008,2.964,5283.925,0.72,7.74,Refer,Carbon,1,
5/25/21,897,unknown,12.93,1.757,41.639,0.017,0.13,Refer,Nitrogen,0.007,2.952,6248.124,0.855,6.62,Refer,Carbon,1,
5/25/21,898,unknown,9.811,1.772,14.873,0.007,0.07,Refer,Nitrogen,0.007,3.04,2229.191,0.292,2.98,Refer,Carbon,1,
5/25/21,900,unknown,13.328,1.763,13.792,0.006,0.05,Refer,Nitrogen,0.022,3.067,629.106,0.068,0.51,Refer,Carbon,1,
5/25/21,900,unknown,11.506,1.751,13.006,0.006,0.05,Refer,Nitrogen,0.026,3.079,507.737,0.051,0.44,Refer,Carbon,1,
5/25/21,blankcell5,blankcell5,0,,,,,,,,,,,,,,,
5/25/21,standard8,standard8,1.123,1.725,149.743,0.055,4.94,Refer,Nitrogen,0.026,2.925,5806.412,0.794,70.66,Refer,Carbon,1,
5/25/21,901,unknown,9.743,2.028,165.367,0.061,0.63,Refer,Nitrogen,0.041,3.009,3990.033,0.539,5.53,Refer,Carbon,1,
5/25/21,902,unknown,21.409,1.773,157.303,0.058,0.27,Refer,Nitrogen,0.014,2.879,11124.938,1.539,7.19,Refer,Carbon,1,
5/25/21,903,unknown,13.429,1.792,117.541,0.044,0.33,Refer,Nitrogen,0.008,2.851,13868.697,1.924,14.33,Refer,Carbon,1,
5/25/21,904,unknown,12.82,1.757,35.854,0.014,0.11,Refer,Nitrogen,0.011,3.015,3153.097,0.422,3.29,Refer,Carbon,1,
5/25/21,905,unknown,13.93,1.791,187.826,0.069,0.5,Refer,Nitrogen,0.008,2.768,22953.85,3.198,22.95,Refer,Carbon,1,
5/25/21,906,unknown,10.491,1.763,41.866,0.017,0.16,Refer,Nitrogen,0.007,2.944,6180.345,0.846,8.06,Refer,Carbon,1,
5/25/21,907,unknown,10.035,1.772,20.494,0.009,0.09,Refer,Nitrogen,0.003,2.951,6590.78,0.903,9,Refer,Carbon,1,
5/25/21,908,unknown,18.366,1.769,41.432,0.016,0.09,Refer,Nitrogen,0.018,3.047,2364.491,0.311,1.69,Refer,Carbon,1,
5/25/21,909,unknown,14.192,1.832,224.133,0.082,0.58,Refer,Nitrogen,0.008,2.732,28223.018,3.936,27.74,Refer,Carbon,1,
5/25/21,910,unknown,8.616,1.757,12.159,0.006,0.07,Refer,Nitrogen,0.009,3.059,1361.488,0.17,1.98,Refer,Carbon,1,
5/25/21,910,unknown,11.521,1.777,17.61,0.008,0.07,Refer,Nitrogen,0.009,3.055,1955.332,0.254,2.2,Refer,Carbon,1,
5/25/21,blankcell6,blankcell6,0,,,,,,,,,,,,,,,
5/25/21,standard9,standard9,0.556,1.736,67.717,0.026,4.66,Refer,Nitrogen,0.023,3.011,2940.322,0.392,70.45,Refer,Carbon,1,
5/25/21,911,unknown,13.086,1.768,21.904,0.009,0.07,Refer,Nitrogen,0.015,3.065,1424.923,0.179,1.37,Refer,Carbon,1,
5/25/21,912,unknown,20.502,1.779,41.661,0.017,0.08,Refer,Nitrogen,0.017,3.052,2493.799,0.329,1.61,Refer,Carbon,1,
5/25/21,913,unknown,8.857,1.761,24.635,0.01,0.12,Refer,Nitrogen,0.006,3.02,3854.61,0.52,5.87,Refer,Carbon,1,
5/25/21,914,unknown,8.225,1.773,45.873,0.018,0.22,Refer,Nitrogen,0.006,2.967,8072.86,1.111,13.51,Refer,Carbon,1,
5/25/21,915,unknown,7.272,1.78,47.819,0.019,0.26,Refer,Nitrogen,0.007,2.968,6655.164,0.913,12.55,Refer,Carbon,1,
5/25/21,917,unknown,12.51,1.765,27.491,0.011,0.09,Refer,Nitrogen,0.016,3.076,1758.254,0.226,1.81,Refer,Carbon,1,
5/25/21,918,unknown,12.4,1.787,63.992,0.025,0.2,Refer,Nitrogen,0.015,3.025,4384.76,0.594,4.79,Refer,Carbon,1,
5/25/21,919,unknown,12.515,1.795,69.186,0.026,0.21,Refer,Nitrogen,0.012,3.015,5883.194,0.804,6.43,Refer,Carbon,1,
5/25/21,920,unknown,15.249,1.785,26.266,0.011,0.07,Refer,Nitrogen,0.017,3.103,1522.585,0.193,1.27,Refer,Carbon,1,
5/25/21,920,unknown,17.645,1.801,31.053,0.013,0.07,Refer,Nitrogen,0.017,3.1,1829.356,0.236,1.34,Refer,Carbon,1,
5/25/21,blankcell7,blankcell7,0,,,,,,,,3.519,3.835,N/A,N/A,Error,Carbon,1,
5/25/21,standard10,standard10,0.707,1.768,81.087,0.031,4.35,Refer,Nitrogen,0.022,3.025,3746.89,0.505,71.4,Refer,Carbon,1,
5/25/21,921,unknown,11.364,1.787,21.884,0.009,0.08,Refer,Nitrogen,0.016,3.097,1329.137,0.166,1.46,Refer,Carbon,1,
5/25/21,922,unknown,17.887,1.825,46.508,0.018,0.1,Refer,Nitrogen,0.008,3.132,5625.888,0.768,4.29,Refer,Carbon,1,
5/25/21,923,unknown,15.275,1.797,21.36,0.009,0.06,Refer,Nitrogen,0.019,3.123,1096.703,0.133,0.87,Refer,Carbon,1,
5/25/21,924,unknown,17.91,1.803,25.969,0.011,0.06,Refer,Nitrogen,0.019,3.113,1359.343,0.17,0.95,Refer,Carbon,1,
5/25/21,925,unknown,13.523,1.815,29.124,0.012,0.09,Refer,Nitrogen,0.024,3.133,1216.835,0.15,1.11,Refer,Carbon,1,
5/25/21,926,unknown,13.46,1.833,28.695,0.012,0.09,Refer,Nitrogen,0.022,3.121,1300.971,0.162,1.2,Refer,Carbon,1,
5/25/21,930,unknown,11.138,1.897,28.371,0.012,0.11,Refer,Nitrogen,0.014,3.209,2064.067,0.269,2.41,Refer,Carbon,1,
5/25/21,930,unknown,12.624,1.912,35.129,0.014,0.11,Refer,Nitrogen,0.014,3.197,2483.572,0.328,2.6,Refer,Carbon,1,
5/25/21,blankcell8,blankcell8,0,,,,,,,,,,,,,,,
5/25/21,standard11,standard11,0.876,1.853,103.719,0.039,4.44,Refer,Nitrogen,0.022,3.1,4658.039,0.633,72.21,Refer,Carbon,1,
5/25/21,931,unknown,18.549,1.871,39.477,0.016,0.08,Refer,Nitrogen,0.019,3.203,2049.287,0.267,1.44,Refer,Carbon,1,
5/25/21,932,unknown,16.537,1.871,18.959,0.008,0.05,Refer,Nitrogen,0.021,3.196,913.022,0.107,0.65,Refer,Carbon,1,
5/25/21,933,unknown,12.669,1.857,15.577,0.007,0.06,Refer,Nitrogen,0.025,3.184,621.729,0.067,0.53,Refer,Carbon,1,
5/25/21,934,unknown,16.184,1.88,19.22,0.008,0.05,Refer,Nitrogen,0.022,3.195,857.704,0.1,0.62,Refer,Carbon,1,
5/25/21,935,unknown,10.29,1.877,188.357,0.069,0.67,Refer,Nitrogen,0.015,3.051,12563.827,1.741,16.92,Refer,Carbon,1,
5/25/21,936,unknown,16.876,1.897,16.147,0.007,0.04,Refer,Nitrogen,0.013,3.235,1290.515,0.16,0.95,Refer,Carbon,1,
5/25/21,937,unknown,7.972,1.867,26.765,0.011,0.14,Refer,Nitrogen,0.015,3.176,1761.916,0.226,2.84,Refer,Carbon,1,
5/25/21,938,unknown,15.11,1.868,34.192,0.014,0.09,Refer,Nitrogen,0.018,3.179,1936.584,0.251,1.66,Refer,Carbon,1,
5/25/21,939,unknown,14.666,1.875,18.165,0.008,0.06,Refer,Nitrogen,0.027,3.196,661.003,0.072,0.49,Refer,Carbon,1,
5/25/21,940,unknown,14.581,1.873,37.126,0.015,0.1,Refer,Nitrogen,0.017,3.172,2223.761,0.291,2,Refer,Carbon,1,
5/25/21,879,unknown,9.764,1.773,288.328,0.105,1.08,Refer,Nitrogen,0.024,2.871,12260.451,1.698,17.39,Refer,Carbon,1,
5/25/21,940,unknown,14.543,1.896,44.404,0.018,0.12,Refer,Nitrogen,0.018,3.187,2417.276,0.318,2.19,Refer,Carbon,1,
5/25/21,blankcell9,blankcell9,0,,,,,,,,,,,,,,,
5/26/21,bypass1,bypass1,0,1.753,295.58,0.113,4.49,Refer,Nitrogen,0.018,2.779,16588.935,2.411,95.51,Refer,Carbon,1,
5/26/21,bypass2,bypass2,0,1.747,162.346,0.062,4.27,Refer,Nitrogen,0.017,2.869,9548.691,1.383,95.73,Refer,Carbon,1,
5/26/21,bypass3,bypass3,0,1.752,283.776,0.109,3.96,Refer,Nitrogen,0.016,2.764,18135.35,2.637,96.04,Refer,Carbon,1,
5/26/21,blankcell1,blankcell1,0,,,,,,,,,,,,,,,
5/26/21,blankcap1,blankcap1,0,,,,,,,,3.139,15.257,N/A,N/A,Error,Carbon,1,
5/26/21,standard1,standard1,0.108,1.699,16.75,0.005,4.71,Refer,Nitrogen,0.029,3.049,574.869,0.072,66.59,Refer,Carbon,1,
5/26/21,standard2,standard2,0.446,1.711,59.153,0.022,4.83,Refer,Nitrogen,0.026,3.004,2251.44,0.317,71.04,Refer,Carbon,1,
5/26/21,standard3,standard3,0.87,1.712,113.439,0.043,4.9,Refer,Nitrogen,0.026,2.945,4329.062,0.62,71.3,Refer,Carbon,1,
5/26/21,standard4,standard4,1.201,1.713,154.805,0.059,4.89,Refer,Nitrogen,0.026,2.923,5911.735,0.852,70.9,Refer,Carbon,1,
5/26/21,blankcap2,blankcap2,0,,,,,,,,3.145,12.593,N/A,N/A,Error,Carbon,1,
5/26/21,941,unknown,14.568,1.744,84.422,0.031,0.22,Refer,Nitrogen,0.012,2.905,7255.913,1.048,7.19,Refer,Carbon,1,
5/26/21,942,unknown,15.404,1.735,58.63,0.021,0.14,Refer,Nitrogen,0.018,3.001,3264.345,0.465,3.02,Refer,Carbon,1,
5/26/21,943,unknown,15.64,1.744,59.68,0.022,0.14,Refer,Nitrogen,0.013,2.972,4483.336,0.643,4.11,Refer,Carbon,1,
5/26/21,944,unknown,15.768,1.729,59.307,0.022,0.14,Refer,Nitrogen,0.017,2.975,3550.33,0.507,3.21,Refer,Carbon,1,
5/26/21,945,unknown,17.34,1.739,24.402,0.008,0.05,Refer,Nitrogen,0.028,3.057,886.462,0.117,0.68,Refer,Carbon,1,
5/26/21,946,unknown,13.095,1.724,15.725,0.005,0.04,Refer,Nitrogen,0.023,3.041,689.315,0.089,0.68,Refer,Carbon,1,
5/26/21,947,unknown,12.155,1.74,63.376,0.023,0.19,Refer,Nitrogen,0.01,2.924,6274.662,0.905,7.44,Refer,Carbon,1,
5/26/21,580,unknown,11.873,1.748,336.239,0.129,1.09,Refer,Nitrogen,0.011,2.64,30646.589,4.465,37.6,Refer,Carbon,1,
5/26/21,581,unknown,13.87,1.725,25.503,0.008,0.06,Refer,Nitrogen,0.024,3.025,1045.534,0.141,1.01,Refer,Carbon,1,
5/26/21,582,unknown,11.275,1.715,17.315,0.005,0.05,Refer,Nitrogen,0.029,3.051,605.923,0.076,0.68,Refer,Carbon,1,
5/26/21,582,unknown,10.193,1.728,18.379,0.006,0.06,Refer,Nitrogen,0.028,3.043,653.762,0.083,0.82,Refer,Carbon,1,
5/26/21,blankcell2,blankcell2,0,,,,,,,,,,,,,,,
5/26/21,standard5,standard5,0.764,1.699,96.084,0.036,4.7,Refer,Nitrogen,0.025,2.947,3808.625,0.544,71.24,Refer,Carbon,1,
5/26/21,583,unknown,15.407,1.739,16.697,0.005,0.03,Refer,Nitrogen,0.035,3.045,475.061,0.057,0.37,Refer,Carbon,1,
5/26/21,584,unknown,8.266,1.731,14.89,0.004,0.05,Refer,Nitrogen,0.019,3.033,764.413,0.1,1.21,Refer,Carbon,1,
5/26/21,585,unknown,9.849,1.723,19.629,0.006,0.06,Refer,Nitrogen,0.02,3.035,988.061,0.132,1.34,Refer,Carbon,1,
5/26/21,586,unknown,9.8,1.724,22.539,0.007,0.07,Refer,Nitrogen,0.02,3.017,1128.903,0.153,1.56,Refer,Carbon,1,
5/26/21,587,unknown,15.352,1.739,26.328,0.009,0.06,Refer,Nitrogen,0.024,3.041,1105.278,0.149,0.97,Refer,Carbon,1,
5/26/21,589,unknown,11.134,1.731,97.544,0.036,0.33,Refer,Nitrogen,0.014,2.903,6738.402,0.972,8.73,Refer,Carbon,1,
5/26/21,590,unknown,10.559,1.736,14.567,0.004,0.04,Refer,Nitrogen,0.015,3.029,964.703,0.129,1.22,Refer,Carbon,1,
5/26/21,590,unknown,15.422,1.733,19.165,0.006,0.04,Refer,Nitrogen,0.012,3.033,1559.265,0.216,1.4,Refer,Carbon,1,
5/26/21,blankcell3,blankcell3,0,,,,,,,,,,,,,,,
5/26/21,standard6,standard6,1.542,1.699,197.736,0.075,4.89,Refer,Nitrogen,0.026,2.855,7510.329,1.085,70.36,Refer,Carbon,1,
5/26/21,591,unknown,9.275,1.724,13.258,0.004,0.04,Refer,Nitrogen,0.033,3.057,404.041,0.047,0.51,Refer,Carbon,1,
5/26/21,592,unknown,10.145,1.731,24.891,0.008,0.08,Refer,Nitrogen,0.013,3.007,1910.011,0.267,2.63,Refer,Carbon,1,
5/26/21,593,unknown,9.055,1.731,22.159,0.007,0.08,Refer,Nitrogen,0.019,3.032,1190.42,0.162,1.79,Refer,Carbon,1,
5/26/21,594,unknown,15.944,1.736,41.346,0.015,0.09,Refer,Nitrogen,0.02,3.02,2035.559,0.285,1.79,Refer,Carbon,1,
5/26/21,595,unknown,10.185,1.733,37.183,0.013,0.13,Refer,Nitrogen,0.024,3.035,1548.293,0.214,2.1,Refer,Carbon,1,
5/26/21,596,unknown,11.179,1.725,24.131,0.008,0.07,Refer,Nitrogen,0.017,3.023,1417.491,0.195,1.74,Refer,Carbon,1,
5/26/21,597,unknown,11.88,1.721,27.484,0.009,0.08,Refer,Nitrogen,0.028,3.033,997.484,0.134,1.13,Refer,Carbon,1,
5/26/21,598,unknown,7.846,1.737,10.419,0.003,0.03,Refer,Nitrogen,0.029,3.059,353.86,0.04,0.51,Refer,Carbon,1,
5/26/21,599,unknown,12.3,1.723,21.424,0.007,0.06,Refer,Nitrogen,0.027,3.033,804.985,0.106,0.86,Refer,Carbon,1,
5/26/21,600,unknown,13.447,1.727,21.317,0.007,0.05,Refer,Nitrogen,0.024,3.049,893.85,0.119,0.88,Refer,Carbon,1,
5/26/21,600,unknown,12.609,1.735,22.117,0.007,0.06,Refer,Nitrogen,0.026,3.041,845.845,0.112,0.88,Refer,Carbon,1,
5/26/21,blankcell4,blankcell4,0,,,,,,,,,,,,,,,
5/26/21,standard7,standard7,1.883,1.704,238.699,0.091,4.85,Refer,Nitrogen,0.026,2.847,9136.402,1.323,70.24,Refer,Carbon,1,
5/26/21,555,unknown,13.798,1.755,134.324,0.051,0.37,Refer,Nitrogen,0.006,2.692,24061.256,3.503,25.39,Refer,Carbon,1,
5/26/21,601,unknown,12.824,1.721,32.457,0.011,0.09,Refer,Nitrogen,0.022,3.024,1462.459,0.202,1.57,Refer,Carbon,1,
5/26/21,602,unknown,11.782,1.733,17.604,0.005,0.05,Refer,Nitrogen,0.027,3.053,651.662,0.083,0.71,Refer,Carbon,1,
5/26/21,603,unknown,11.441,1.733,32.926,0.011,0.1,Refer,Nitrogen,0.018,3.019,1813.989,0.253,2.21,Refer,Carbon,1,
5/26/21,604,unknown,11.92,1.727,37.769,0.013,0.11,Refer,Nitrogen,0.011,2.969,3590.936,0.512,4.3,Refer,Carbon,1,
5/26/21,605,unknown,8.242,1.731,18.509,0.006,0.07,Refer,Nitrogen,0.018,3.043,1017.557,0.137,1.66,Refer,Carbon,1,
5/26/21,606,unknown,11.147,1.737,18.036,0.006,0.05,Refer,Nitrogen,0.022,3.04,827.452,0.109,0.98,Refer,Carbon,1,
5/26/21,607,unknown,9.82,1.724,22.614,0.007,0.08,Refer,Nitrogen,0.025,3.031,909.919,0.121,1.23,Refer,Carbon,1,
5/26/21,608,unknown,15.169,1.735,25.18,0.008,0.06,Refer,Nitrogen,0.02,3.045,1283.2,0.175,1.16,Refer,Carbon,1,
5/26/21,609,unknown,11.257,1.721,23.95,0.008,0.07,Refer,Nitrogen,0.021,3.031,1139.454,0.154,1.37,Refer,Carbon,1,
5/26/21,610,unknown,8453,1.741,12.036,0.003,0,Refer,Nitrogen,0.031,3.047,391.335,0.045,0,Refer,Carbon,1,
5/26/21,610,unknown,13.561,1.729,16.505,0.005,0.04,Refer,Nitrogen,0.03,3.057,541.988,0.067,0.49,Refer,Carbon,1,
5/26/21,blankcell5,blankcell5,0,,,,,,,,,,,,,,,
5/26/21,standard8,standard8,0.546,1.703,72.89,0.027,4.93,Refer,Nitrogen,0.026,2.967,2771.896,0.393,71.95,Refer,Carbon,1,
5/26/21,611,unknown,11.51,1.724,31.444,0.011,0.09,Refer,Nitrogen,0.027,3.031,1183.248,0.161,1.4,Refer,Carbon,1,
5/26/21,612,unknown,14.058,1.737,20.844,0.007,0.05,Refer,Nitrogen,0.024,3.049,863.816,0.114,0.81,Refer,Carbon,1,
5/26/21,613,unknown,11.474,1.739,215.392,0.082,0.72,Refer,Nitrogen,0.022,2.849,9996.983,1.448,12.62,Refer,Carbon,1,
5/26/21,614,unknown,8.749,1.732,12.944,0.004,0.04,Refer,Nitrogen,0.026,3.044,489.85,0.06,0.68,Refer,Carbon,1,
5/26/21,615,unknown,7.562,1.723,10.461,0.003,0.04,Refer,Nitrogen,0.027,3.059,381.574,0.044,0.58,Refer,Carbon,1,
5/26/21,616,unknown,9.621,1.737,16.255,0.005,0.05,Refer,Nitrogen,0.029,3.044,558.347,0.07,0.72,Refer,Carbon,1,
5/26/21,617,unknown,10.589,1.735,20.099,0.006,0.06,Refer,Nitrogen,0.021,3.032,941.666,0.126,1.19,Refer,Carbon,1,
